subject,experiment,session,localization,montage,system_version,multiple_eegfiles,eegfile,sources_samples,eeg_samples,sources_samplerate,eeg_samplerate,equal_samples,close_samples,factor_2
R1377M,catFR1,6,0,0,3.3,False,R1377M_catFR1_6_15Dec17_0152.h5,1643233,1643233,1000.0,1000.0,True,True,False
R1378T,FR1,0,0,0,3.3,False,R1378T_FR1_0_13Dec17_2041.h5,1531471,1531471,1000.0,1000.0,True,True,False
R1378T,FR1,1,0,0,3.3,False,R1378T_FR1_1_14Dec17_1620.h5,1413331,1413331,1000.0,1000.0,True,True,False
R1378T,FR1,2,0,0,3.3,False,R1378T_FR1_2_15Dec17_2141.h5,1324357,1324357,1000.0,1000.0,True,True,False
R1378T,FR1,3,0,0,3.3,False,R1378T_FR1_3_18Dec17_2047.h5,1662755,1662755,1000.0,1000.0,True,True,False
R1378T,catFR1,0,0,0,3.3,False,R1378T_catFR1_0_15Dec17_1755.h5,1359305,1359305,1000.0,1000.0,True,True,False
R1378T,catFR1,1,0,0,3.3,False,R1378T_catFR1_1_18Dec17_1648.h5,1433248,1433248,1000.0,1000.0,True,True,False
R1378T,catFR5,0,0,0,3.3,False,R1378T_catFR5_0_19Dec17_1821.h5,2706650,2706650,1000.0,1000.0,True,True,False
R1379E,FR1,0,0,0,3.3,False,R1379E_FR1_0_15Dec17_1658.h5,1694302,1694302,1000.0,1000.0,True,True,False
R1379E,FR1,1,0,0,3.3,False,R1379E_FR1_1_16Dec17_1527.h5,1381268,1381268,1000.0,1000.0,True,True,False
R1379E,catFR1,0,0,0,3.3,False,R1379E_catFR1_0_15Dec17_1951.h5,1416948,1416948,1000.0,1000.0,True,True,False
R1379E,catFR1,1,0,0,3.3,False,R1379E_catFR1_1_16Dec17_1836.h5,1430463,1430463,1000.0,1000.0,True,True,False
R1379E,catFR5,0,0,0,3.3,False,R1379E_catFR5_0_20Dec17_1958.h5,2888454,2888454,1000.0,1000.0,True,True,False
R1380D,FR1,1,0,0,3.3,False,R1380D_FR1_1_01Feb18_1455.h5,1997242,1997242,1000.0,1000.0,True,True,False
R1380D,FR5,2,0,0,3.3,False,R1380D_FR5_2_12Feb18_1515.h5,3180091,3180091,1000.0,1000.0,True,True,False
R1380D,catFR1,1,0,0,3.3,False,R1380D_catFR1_1_03Feb18_1835.h5,1359795,1359795,1000.0,1000.0,True,True,False
R1380D,catFR1,2,0,0,3.3,False,R1380D_catFR1_2_03Feb18_1859.h5,1329882,1329882,1000.0,1000.0,True,True,False
R1380D,catFR1,3,0,0,3.3,False,R1380D_catFR1_3_04Feb18_1526.h5,1413905,1413905,1000.0,1000.0,True,True,False
R1380D,catFR1,4,0,0,3.3,False,R1380D_catFR1_4_04Feb18_1555.h5,1303333,1303333,1000.0,1000.0,True,True,False
R1380D,catFR5,0,0,0,3.3,False,R1380D_catFR5_0_12Feb18_2210.h5,2774857,2774857,1000.0,1000.0,True,True,False
R1381T,FR1,0,0,0,3.3,False,R1381T_FR1_0_04Jan18_2213.h5,1339860,1339860,1000.0,1000.0,True,True,False
R1381T,catFR1,0,0,0,3.3,False,R1381T_catFR1_0_02Jan18_2019.h5,1367719,1367719,1000.0,1000.0,True,True,False
R1382T,FR1,0,0,0,3.3,False,R1382T_FR1_0_04Jan18_2304.h5,1713336,1713336,1000.0,1000.0,True,True,False
R1382T,catFR1,0,0,0,3.3,False,R1382T_catFR1_0_05Jan18_1554.h5,1487677,1487677,1000.0,1000.0,True,True,False
R1383J,FR1,0,0,0,3.3,False,R1383J_FR1_0_07Jan18_2114.h5,1355906,1355906,1000.0,1000.0,True,True,False
R1383J,catFR1,1,0,0,3.3,False,R1383J_catFR1_1_07Jan18_1844.h5,1574781,1574781,1000.0,1000.0,True,True,False
R1383J,catFR1,2,0,0,3.3,False,R1383J_catFR1_2_08Jan18_1805.h5,1354557,1354557,1000.0,1000.0,True,True,False
R1383J,catFR1,3,0,0,3.3,False,R1383J_catFR1_3_09Jan18_2233.h5,1360126,1360126,1000.0,1000.0,True,True,False
R1383J,catFR1,4,0,0,3.3,False,R1383J_catFR1_4_11Jan18_1458.h5,1421604,1421604,1000.0,1000.0,True,True,False
R1383J,catFR5,1,0,0,3.3,False,R1383J_catFR5_1_13Jan18_1609.h5,2755840,2755840,1000.0,1000.0,True,True,False
R1383J,catFR5,2,0,0,3.3,False,R1383J_catFR5_2_14Jan18_1550.h5,2737714,2737714,1000.0,1000.0,True,True,False
R1383J,catFR5,3,0,0,3.3,False,R1383J_catFR5_3_15Jan18_2116.h5,2741971,2741971,1000.0,1000.0,True,True,False
R1383J,catFR5,4,0,0,3.3,False,R1383J_catFR5_4_16Jan18_1716.h5,2654676,2654676,1000.0,1000.0,True,True,False
R1384J,FR1,0,0,0,3.3,False,R1384J_FR1_0_28Jan18_1833.h5,1531145,1531145,1000.0,1000.0,True,True,False
R1384J,FR1,1,0,0,3.3,True,R1384J_FR1_1_29Jan18_1530.h5,231074,231074,1000.0,1000.0,True,True,False
R1384J,FR1,1,0,0,3.3,True,R1384J_FR1_1_29Jan18_1535.h5,1352964,1352964,1000.0,1000.0,True,True,False
R1384J,FR1,2,0,0,3.3,False,R1384J_FR1_2_31Jan18_1610.h5,1476677,1476677,1000.0,1000.0,True,True,False
R1384J,FR5,0,0,0,3.3,False,R1384J_FR5_0_05Feb18_1719.h5,2837590,2837590,1000.0,1000.0,True,True,False
R1384J,FR5,1,0,0,3.3,True,R1384J_FR5_1_06Feb18_1724.h5,64712,64712,1000.0,1000.0,True,True,False
R1384J,FR5,1,0,0,3.3,True,R1384J_FR5_1_06Feb18_1726.h5,2784358,2784358,1000.0,1000.0,True,True,False
R1384J,FR5,2,0,0,3.3,False,R1384J_FR5_2_08Feb18_2023.h5,3181996,3181996,1000.0,1000.0,True,True,False
R1384J,FR6,1,0,0,3.3,False,R1384J_FR6_1_19Feb18_1740.h5,2903267,2903267,1000.0,1000.0,True,True,False
R1384J,PS5_catFR,0,0,0,3.3,False,R1384J_PS5_catFR_0_15Feb18_2201.h5,1418403,1418403,1000.0,1000.0,True,True,False
R1384J,catFR1,0,0,0,3.3,False,R1384J_catFR1_0_28Jan18_2104.h5,178,1599604,1000.0,1000.0,False,False,False
R1384J,catFR1,1,0,0,3.3,False,R1384J_catFR1_1_30Jan18_1554.h5,1404855,1404855,1000.0,1000.0,True,True,False
R1384J,catFR5,1,0,0,3.3,False,R1384J_catFR5_1_02Feb18_1804.h5,2931532,2931532,1000.0,1000.0,True,True,False
R1384J,catFR5,2,0,0,3.1,False,R1384J_catFR5_2_09Feb18_1836.h5,2741579,2741579,1000.0,1000.0,True,True,False
R1384J,catFR6,0,0,0,3.3,False,R1384J_catFR6_0_13Feb18_2124.h5,2778636,2778636,1000.0,1000.0,True,True,False
R1384J,catFR6,1,0,0,3.3,False,R1384J_catFR6_1_17Feb18_1747.h5,2760251,2760251,1000.0,1000.0,True,True,False
R1385E,FR1,1,0,0,3.3,False,R1385E_FR1_1_10Jan18_1644.h5,1422608,1422608,1000.0,1000.0,True,True,False
R1385E,FR1,2,0,0,3.3,False,R1385E_FR1_2_11Jan18_1553.h5,1367598,1367598,1000.0,1000.0,True,True,False
R1385E,FR1,3,0,0,3.3,False,R1385E_FR1_3_14Jan18_2038.h5,1402973,1402973,1000.0,1000.0,True,True,False
R1385E,catFR1,0,0,0,3.3,False,R1385E_catFR1_0_10Jan18_2032.h5,1361953,1361953,1000.0,1000.0,True,True,False
R1385E,catFR1,1,0,0,3.3,False,R1385E_catFR1_1_11Jan18_2000.h5,1380290,1380290,1000.0,1000.0,True,True,False
R1385E,catFR5,0,0,0,3.3,False,R1385E_catFR5_0_15Jan18_2231.h5,2849157,2849157,1000.0,1000.0,True,True,False
R1386T,FR1,0,0,0,3.3,False,R1386T_FR1_0_11Jan18_1927.h5,1569627,1569627,1000.0,1000.0,True,True,False
R1386T,FR1,1,0,0,3.3,False,R1386T_FR1_1_16Jan18_2120.h5,1482124,1482124,1000.0,1000.0,True,True,False
R1386T,catFR1,1,0,0,3.3,False,R1386T_catFR1_1_15Jan18_2038.h5,1372297,1372297,1000.0,1000.0,True,True,False
R1387E,FR1,0,0,0,3.3,False,R1387E_FR1_0_25Jan18_1826.h5,1811422,1811422,1000.0,1000.0,True,True,False
R1387E,FR1,1,0,0,3.3,False,R1387E_FR1_1_27Jan18_2040.h5,1561101,1561101,1000.0,1000.0,True,True,False
R1387E,FR1,2,0,0,3.3,False,R1387E_FR1_2_29Jan18_2025.h5,1349248,1349248,1000.0,1000.0,True,True,False
R1387E,catFR1,0,0,0,3.3,False,R1387E_catFR1_0_26Jan18_2031.h5,1396360,1396360,1000.0,1000.0,True,True,False
R1387E,catFR1,1,0,0,3.3,False,R1387E_catFR1_1_29Jan18_1643.h5,1425172,1425172,1000.0,1000.0,True,True,False
R1387E,catFR5,0,0,0,3.3,False,R1387E_catFR5_0_30Jan18_2155.h5,2803140,2803140,1000.0,1000.0,True,True,False
R1387E,catFR5,1,0,0,3.3,False,R1387E_catFR5_1_31Jan18_1934.h5,2982267,2982267,1000.0,1000.0,True,True,False
R1387E,catFR5,2,0,0,3.3,False,R1387E_catFR5_2_01Feb18_1817.h5,2834871,2834871,1000.0,1000.0,True,True,False
R1387E,catFR5,3,0,0,3.3,False,R1387E_catFR5_3_05Feb18_2241.h5,2732137,2732137,1000.0,1000.0,True,True,False
R1387E,catFR5,4,0,0,3.3,False,R1387E_catFR5_4_07Feb18_1938.h5,2700072,2700072,1000.0,1000.0,True,True,False
R1388T,catFR1,0,0,0,3.3,False,R1388T_catFR1_0_26Jan18_1747.h5,1213438,1213438,1000.0,1000.0,True,True,False
R1388T,catFR1,1,0,0,3.3,False,R1388T_catFR1_1_29Jan18_2109.h5,498333,498333,1000.0,1000.0,True,True,False
R1389J,catFR1,0,0,0,3.3,False,R1389J_catFR1_0_20Feb18_1720.h5,1641165,1641165,1000.0,1000.0,True,True,False
R1389J,catFR1,1,0,0,3.3,False,R1389J_catFR1_1_22Feb18_1938.h5,1529082,1529082,1000.0,1000.0,True,True,False
R1389J,catFR1,2,0,0,3.3,False,R1389J_catFR1_2_24Feb18_1732.h5,1465860,1465860,1000.0,1000.0,True,True,False
R1389J,catFR1,3,0,0,3.3,False,R1389J_catFR1_3_25Feb18_1628.h5,1457706,1457706,1000.0,1000.0,True,True,False
R1389J,catFR5,1,0,0,3.3,False,R1389J_catFR5_1_28Feb18_1552.h5,2917522,2917522,1000.0,1000.0,True,True,False
R1390M,FR1,1,0,0,3.3,False,R1390M_FR1_1_27Jan18_2053.h5,1977163,1977163,1000.0,1000.0,True,True,False
R1390M,catFR1,0,0,0,3.3,False,R1390M_catFR1_0_27Jan18_2242.h5,1547132,1547132,1000.0,1000.0,True,True,False
R1390M,catFR1,1,0,0,3.3,True,R1390M_catFR1_1_28Jan18_1631.h5,72066,72066,1000.0,1000.0,True,True,False
R1390M,catFR1,1,0,0,3.3,True,R1390M_catFR1_1_28Jan18_1633.h5,1641849,1641849,1000.0,1000.0,True,True,False
R1390M,catFR1,2,0,0,3.3,False,R1390M_catFR1_2_28Jan18_1702.h5,1357623,1357623,1000.0,1000.0,True,True,False
R1390M,catFR1,3,0,0,3.3,False,R1390M_catFR1_3_29Jan18_1417.h5,1481311,1481311,1000.0,1000.0,True,True,False
R1390M,catFR5,1,0,0,3.3,False,R1390M_catFR5_1_30Jan18_1623.h5,3246429,3246429,1000.0,1000.0,True,True,False
R1391T,FR1,0,0,0,3.3,False,R1391T_FR1_0_01Feb18_1723.h5,1467662,1467662,1000.0,1000.0,True,True,False
R1391T,FR1,1,0,0,3.3,False,R1391T_FR1_1_05Feb18_1625.h5,1473600,1473600,1000.0,1000.0,True,True,False
R1391T,FR1,2,0,0,3.3,False,R1391T_FR1_2_05Feb18_1652.h5,1322958,1322958,1000.0,1000.0,True,True,False
R1391T,catFR1,0,0,0,3.3,False,R1391T_catFR1_0_05Feb18_2027.h5,1475910,1475910,1000.0,1000.0,True,True,False
R1391T,catFR1,1,0,0,3.3,False,R1391T_catFR1_1_06Feb18_1628.h5,1470312,1470312,1000.0,1000.0,True,True,False
R1391T,catFR5,0,0,0,3.3,False,R1391T_catFR5_0_12Feb18_2147.h5,2907714,2907714,1000.0,1000.0,True,True,False
R1392N,PAL1,0,0,0,3.1,False,R1392N_PAL1_0_03Feb18_1719.h5,3000280,3000280,1000.0,1000.0,True,True,False
R1392N,PAL1,1,0,0,3.1,True,R1392N_PAL1_1_03Feb18_2118.h5,193160,193160,1000.0,1000.0,True,True,False
R1392N,PAL1,1,0,0,3.1,True,R1392N_PAL1_1_03Feb18_2122.h5,491256,491256,1000.0,1000.0,True,True,False
R1392N,PAL1,1,0,0,3.1,True,R1392N_PAL1_1_03Feb18_2139.h5,1757946,1757946,1000.0,1000.0,True,True,False
R1393T,FR1,0,0,0,3.3,False,R1393T_FR1_0_08Feb18_1801.h5,1657297,1657297,1000.0,1000.0,True,True,False
R1393T,catFR1,0,0,0,3.3,False,R1393T_catFR1_0_09Feb18_2143.h5,1393500,1393500,1000.0,1000.0,True,True,False
R1393T,catFR1,1,0,0,3.3,False,R1393T_catFR1_1_13Feb18_1647.h5,1518626,1518626,1000.0,1000.0,True,True,False
R1393T,catFR1,2,0,0,3.3,False,R1393T_catFR1_2_13Feb18_2116.h5,1397010,1397010,1000.0,1000.0,True,True,False
R1394E,FR1,0,0,0,3.3,False,R1394E_FR1_0_13Feb18_1851.h5,1375756,1375756,1000.0,1000.0,True,True,False
R1394E,FR1,1,1,1,3.3,False,R1394E_FR1_1_22Feb18_2055.h5,1379752,1379752,1000.0,1000.0,True,True,False
R1394E,catFR1,1,1,1,3.3,False,R1394E_catFR1_1_21Feb18_1936.h5,1378567,1378567,1000.0,1000.0,True,True,False
R1394E,catFR1,2,1,1,3.3,False,R1394E_catFR1_2_23Feb18_2001.h5,1365953,1365953,1000.0,1000.0,True,True,False
R1395M,FR1,0,0,0,3.3,False,R1395M_FR1_0_15Feb18_1849.h5,1747060,1747060,1000.0,1000.0,True,True,False
R1395M,FR1,1,0,0,3.3,False,R1395M_FR1_1_15Feb18_2257.h5,1962128,1962128,1000.0,1000.0,True,True,False
R1395M,FR1,2,0,0,3.3,False,R1395M_FR1_2_16Feb18_1601.h5,1527454,1527454,1000.0,1000.0,True,True,False
R1395M,FR1,3,0,0,3.3,False,R1395M_FR1_3_16Feb18_1946.h5,1496028,1496028,1000.0,1000.0,True,True,False
R1395M,FR1,4,0,0,3.3,False,R1395M_FR1_4_19Feb18_1730.h5,1744112,1744112,1000.0,1000.0,True,True,False
R1395M,FR1,5,0,0,3.3,True,R1395M_FR1_5_21Feb18_1738.h5,19035,19035,1000.0,1000.0,True,True,False
R1395M,FR1,5,0,0,3.3,True,R1395M_FR1_5_21Feb18_1740.h5,1802912,1802912,1000.0,1000.0,True,True,False
R1395M,catFR1,0,0,0,3.3,False,R1395M_catFR1_0_16Feb18_2012.h5,1582145,1582145,1000.0,1000.0,True,True,False
R1395M,catFR1,1,0,0,3.3,True,R1395M_catFR1_1_17Feb18_0220.h5,1316111,1316111,1000.0,1000.0,True,True,False
R1395M,catFR1,1,0,0,3.3,True,R1395M_catFR1_1_17Feb18_0243.h5,340059,340059,1000.0,1000.0,True,True,False
R1395M,catFR1,2,0,0,3.3,False,R1395M_catFR1_2_19Feb18_0041.h5,1811119,1811119,1000.0,1000.0,True,True,False
R1395M,catFR1,3,0,0,3.3,False,R1395M_catFR1_3_19Feb18_2023.h5,1857116,1857116,1000.0,1000.0,True,True,False
R1395M,catFR1,4,0,0,3.3,False,R1395M_catFR1_4_28Feb18_1716.h5,1601180,1601180,1000.0,1000.0,True,True,False
R1395M,catFR1,5,0,0,3.3,False,R1395M_catFR1_5_28Feb18_2059.h5,1689122,1689122,1000.0,1000.0,True,True,False
R1395M,catFR1,6,0,0,3.3,False,R1395M_catFR1_6_28Feb18_2138.h5,1460344,1460344,1000.0,1000.0,True,True,False
R1395M,catFR5,1,0,0,3.3,False,R1395M_catFR5_1_02Mar18_0003.h5,3494756,3494756,1000.0,1000.0,True,True,False
R1395M,catFR5,2,0,0,3.3,False,R1395M_catFR5_2_02Mar18_1908.h5,3130337,3130337,1000.0,1000.0,True,True,False
R1395M,catFR5,3,0,0,3.3,False,R1395M_catFR5_3_03Mar18_1723.h5,3776354,3776354,1000.0,1000.0,True,True,False
R1395M,catFR5,4,0,0,3.3,False,R1395M_catFR5_4_04Mar18_2021.h5,3136691,3136691,1000.0,1000.0,True,True,False
R1396T,FR1,0,0,0,3.3,False,R1396T_FR1_0_16Feb18_2042.h5,1425656,1425656,1000.0,1000.0,True,True,False
R1396T,FR1,1,0,0,3.3,True,R1396T_FR1_1_19Feb18_1835.h5,6119,6119,1000.0,1000.0,True,True,False
R1396T,FR1,1,0,0,3.3,True,R1396T_FR1_1_19Feb18_1923.h5,1374240,1374240,1000.0,1000.0,True,True,False
R1396T,catFR1,0,0,0,3.3,False,R1396T_catFR1_0_20Feb18_0127.h5,1373192,1373192,1000.0,1000.0,True,True,False
R1397D,FR1,0,0,0,3.3,False,R1397D_FR1_0_08Mar18_1742.h5,3326760,3326760,1000.0,1000.0,True,True,False
R1397D,FR1,1,0,0,3.3,False,R1397D_FR1_1_12Mar18_1740.h5,1766852,1766852,1000.0,1000.0,True,True,False
R1397D,FR6,0,0,0,3.3,False,R1397D_FR6_0_13Mar18_1844.h5,3512423,3512423,1000.0,1000.0,True,True,False
R1397D,catFR1,1,0,0,3.3,False,R1397D_catFR1_1_05Mar18_1952.h5,2143315,2143315,1000.0,1000.0,True,True,False
R1397D,catFR1,3,0,0,3.3,False,R1397D_catFR1_3_09Mar18_1558.h5,2023162,2023162,1000.0,1000.0,True,True,False
R1398J,FR1,1,0,0,3.3,False,R1398J_FR1_1_27Mar18_1952.h5,1394709,1394709,1000.0,1000.0,True,True,False
R1398J,FR1,3,0,0,3.3,False,R1398J_FR1_3_29Mar18_1618.h5,1361048,1361048,1000.0,1000.0,True,True,False
R1398J,catFR1,0,0,0,3.3,False,R1398J_catFR1_0_25Mar18_1659.h5,2373036,2373036,1000.0,1000.0,True,True,False
R1398J,catFR1,1,0,0,3.3,False,R1398J_catFR1_1_27Mar18_1529.h5,1345448,1345448,1000.0,1000.0,True,True,False
R1398J,catFR5,0,0,0,3.3,False,R1398J_catFR5_0_31Mar18_1646.h5,2788840,2788840,1000.0,1000.0,True,True,False
R1400N,catFR1,0,0,0,3.3,False,R1400N_catFR1_0_28Feb18_1656.h5,1714117,1714117,1000.0,1000.0,True,True,False
R1400N,catFR1,1,0,0,3.3,False,R1400N_catFR1_1_28Feb18_1726.h5,1385129,1385129,1000.0,1000.0,True,True,False
R1400N,catFR1,2,0,0,3.3,False,R1400N_catFR1_2_03Mar18_1733.h5,1775135,1775135,1000.0,1000.0,True,True,False
R1400N,catFR1,3,0,0,3.3,False,R1400N_catFR1_3_03Mar18_1804.h5,1468083,1468083,1000.0,1000.0,True,True,False
R1400N,catFR6,2,0,0,3.3,False,R1400N_catFR6_2_05Mar18_1620.h5,1589253,1589253,1000.0,1000.0,True,True,False
R1400N,catFR6,3,0,0,3.3,False,R1400N_catFR6_3_05Mar18_2052.h5,1801406,1801406,1000.0,1000.0,True,True,False
R1400N,catFR6,7,0,0,3.3,False,R1400N_catFR6_7_06Mar18_1741.h5,898307,898307,1000.0,1000.0,True,True,False
R1400N,catFR6,8,0,0,3.3,False,R1400N_catFR6_8_06Mar18_1758.h5,1963159,1963159,1000.0,1000.0,True,True,False
R1401J,FR1,0,0,0,3.3,False,R1401J_FR1_0_03Mar18_1619.h5,1768627,1768627,1000.0,1000.0,True,True,False
R1401J,catFR1,0,0,0,3.3,False,R1401J_catFR1_0_04Mar18_1627.h5,1923987,1923987,1000.0,1000.0,True,True,False
R1401J,catFR1,1,0,0,3.3,False,R1401J_catFR1_1_05Mar18_1742.h5,1576778,1576778,1000.0,1000.0,True,True,False
R1401J,catFR1,2,0,0,3.3,False,R1401J_catFR1_2_06Mar18_1527.h5,2658763,2658763,1000.0,1000.0,True,True,False
R1401J,catFR5,0,0,0,3.3,False,R1401J_catFR5_0_07Mar18_1900.h5,1095069,1095069,1000.0,1000.0,True,True,False
R1401J,catFR5,1,0,0,3.3,False,R1401J_catFR5_1_09Mar18_1800.h5,1935248,1935248,1000.0,1000.0,True,True,False
R1402E,FR1,0,0,0,3.3,False,R1402E_FR1_0_09Mar18_1841.h5,1744339,1744339,1000.0,1000.0,True,True,False
R1403N,catFR1,0,0,0,3.3,False,R1403N_catFR1_0_12Mar18_2010.h5,2058181,2058181,1000.0,1000.0,True,True,False
R1403N,catFR1,1,0,0,3.3,False,R1403N_catFR1_1_12Mar18_2051.h5,1211915,1211915,1000.0,1000.0,True,True,False
R1403N,catFR1,2,0,0,3.3,False,R1403N_catFR1_2_14Mar18_1937.h5,1592446,1592446,1000.0,1000.0,True,True,False
R1403N,catFR1,4,0,0,3.3,False,R1403N_catFR1_4_14Mar18_2008.h5,1374134,1374134,1000.0,1000.0,True,True,False
R1403N,catFR6,0,0,0,3.3,False,R1403N_catFR6_0_21Mar18_1752.h5,2922220,2922220,1000.0,1000.0,True,True,False
R1404E,FR1,0,0,0,3.3,False,R1404E_FR1_0_19Mar18_1811.h5,1408872,1408872,1000.0,1000.0,True,True,False
R1404E,FR1,1,0,0,3.3,False,R1404E_FR1_1_21Mar18_2033.h5,1635966,1635966,1000.0,1000.0,True,True,False
R1404E,catFR1,0,0,0,3.3,False,R1404E_catFR1_0_16Mar18_1753.h5,1763409,1763409,1000.0,1000.0,True,True,False
R1404E,catFR1,1,0,0,3.3,False,R1404E_catFR1_1_20Mar18_1932.h5,1534039,1534039,1000.0,1000.0,True,True,False
R1404E,catFR6,0,0,0,3.3,False,R1404E_catFR6_0_25Mar18_1953.h5,2733004,2733004,1000.0,1000.0,True,True,False
R1405E,FR1,0,0,0,3.3,False,R1405E_FR1_0_27Mar18_1919.h5,1400224,1400224,1000.0,1000.0,True,True,False
R1405E,FR1,1,1,1,3.3,False,R1405E_FR1_1_03Apr18_2048.h5,1432984,1432984,1000.0,1000.0,True,True,False
R1405E,catFR1,0,0,0,3.3,False,R1405E_catFR1_0_26Mar18_2100.h5,1707880,1707880,1000.0,1000.0,True,True,False
R1405E,catFR1,1,0,0,3.3,False,R1405E_catFR1_1_28Mar18_1857.h5,1778825,1778825,1000.0,1000.0,True,True,False
R1405E,catFR1,2,1,1,3.3,False,R1405E_catFR1_2_02Apr18_2115.h5,1434531,1434531,1000.0,1000.0,True,True,False
R1406M,FR1,3,0,0,3.3,False,R1406M_FR1_3_19Mar18_1542.h5,1812060,1812060,1000.0,1000.0,True,True,False
R1406M,FR1,4,0,0,3.3,False,R1406M_FR1_4_20Mar18_1825.h5,1581207,1581207,1000.0,1000.0,True,True,False
R1406M,catFR1,0,0,0,3.3,False,R1406M_catFR1_0_18Mar18_2108.h5,2072156,2072156,1000.0,1000.0,True,True,False
R1406M,catFR1,1,0,0,3.3,False,R1406M_catFR1_1_20Mar18_1416.h5,1680998,1680998,1000.0,1000.0,True,True,False
R1406M,catFR1,2,0,0,3.3,False,R1406M_catFR1_2_21Mar18_1444.h5,1572661,1572661,1000.0,1000.0,True,True,False
R1406M,catFR1,3,0,0,3.3,False,R1406M_catFR1_3_21Mar18_1709.h5,1623825,1623825,1000.0,1000.0,True,True,False
R1406M,catFR5,0,0,0,3.3,False,R1406M_catFR5_0_23Mar18_1631.h5,3109010,3109010,1000.0,1000.0,True,True,False
R1408N,catFR1,0,0,0,3.3,False,R1408N_catFR1_0_31Mar18_1951.h5,1919140,1919140,1000.0,1000.0,True,True,False
R1408N,catFR1,1,0,0,3.3,False,R1408N_catFR1_1_03Apr18_1922.h5,1845137,1845137,1000.0,1000.0,True,True,False
R1409D,FR1,1,0,0,3.3,False,R1409D_FR1_1_27Apr18_1400.h5,2462153,2462153,1000.0,1000.0,True,True,False
R1409D,FR1,2,0,0,3.3,False,R1409D_FR1_2_28Apr18_2054.h5,4950031,4950031,1000.0,1000.0,True,True,False
R1409D,FR6,0,0,0,3.3,False,R1409D_FR6_0_01May18_1418.h5,3616884,3616884,1000.0,1000.0,True,True,False
R1409D,FR6,2,0,0,3.3,False,R1409D_FR6_2_02May18_1418.h5,2957678,2957678,1000.0,1000.0,True,True,False
R1409D,FR6,3,0,0,3.3,False,R1409D_FR6_3_03May18_1819.h5,3188849,3188849,1000.0,1000.0,True,True,False
R1409D,FR6,9,0,0,3.3,False,R1409D_FR6_9_04May18_1444.h5,2156197,2156197,1000.0,1000.0,True,True,False
R1409D,catFR1,1,0,0,3.3,False,R1409D_catFR1_1_25Apr18_2028.h5,1695157,1695157,1000.0,1000.0,True,True,False
R1409D,catFR1,2,0,0,3.3,False,R1409D_catFR1_2_27Apr18_1931.h5,2441422,2441422,1000.0,1000.0,True,True,False
R1409D,catFR1,3,0,0,3.3,False,R1409D_catFR1_3_30Apr18_1414.h5,2386848,2386848,1000.0,1000.0,True,True,False
R1409D,catFR6,0,0,0,3.3,False,R1409D_catFR6_0_08May18_1527.h5,2744437,2744437,1000.0,1000.0,True,True,False
R1412M,FR1,1,0,0,3.3,False,R1412M_FR1_1_20Apr18_2113.h5,2013110,2013110,1000.0,1000.0,True,True,False
R1412M,catFR1,0,0,0,3.3,False,R1412M_catFR1_0_21Apr18_2322.h5,1619135,1619135,1000.0,1000.0,True,True,False
R1412M,catFR1,1,0,0,3.3,False,R1412M_catFR1_1_23Apr18_1625.h5,1581108,1581108,1000.0,1000.0,True,True,False
R1412M,catFR1,2,0,0,3.3,False,R1412M_catFR1_2_23Apr18_1809.h5,1443992,1443992,1000.0,1000.0,True,True,False
R1413D,FR1,0,0,0,3.3,False,R1413D_FR1_0_15May18_1843.h5,2678232,2678232,1000.0,1000.0,True,True,False
R1413D,catFR1,0,0,0,3.3,False,R1413D_catFR1_0_14May18_2054.h5,2730096,2730096,1000.0,1000.0,True,True,False
R1414E,FR1,0,0,0,3.3,False,R1414E_FR1_0_07May18_2008.h5,1588993,1588993,1000.0,1000.0,True,True,False
R1414E,catFR1,0,0,0,3.3,False,R1414E_catFR1_0_05May18_2044.h5,2128782,2128782,1000.0,1000.0,True,True,False
R1415T,FR1,0,0,0,3.3,False,R1415T_FR1_0_03May18_2012.h5,3123637,3123637,1000.0,1000.0,True,True,False
R1415T,FR1,1,0,0,3.3,False,R1415T_FR1_1_08May18_1619.h5,2285594,2285594,1000.0,1000.0,True,True,False
R1415T,catFR1,0,0,0,3.3,False,R1415T_catFR1_0_09May18_1401.h5,1529700,1529700,1000.0,1000.0,True,True,False
R1416T,FR1,0,0,0,3.3,True,R1416T_FR1_0_18May18_1942.h5,60359,60359,1000.0,1000.0,True,True,False
R1416T,FR1,0,0,0,3.3,True,R1416T_FR1_0_18May18_1945.h5,1700214,1700214,1000.0,1000.0,True,True,False
R1416T,FR1,1,0,0,3.3,False,R1416T_FR1_1_23May18_1755.h5,1560136,1560136,1000.0,1000.0,True,True,False
R1420T,FR1,0,0,0,3.4,False,R1420T_FR1_0_01Jun18_1449.h5,1562372,1562372,1000.0,1000.0,True,True,False
R1420T,FR1,1,0,0,3.4,False,R1420T_FR1_1_06Jun18_1520.h5,1575123,1575123,1000.0,1000.0,True,True,False
R1420T,catFR1,0,0,0,3.4,False,R1420T_catFR1_0_01Jun18_2020.h5,1416908,1416908,1000.0,1000.0,True,True,False
R1421M,FR1,0,0,0,3.4,False,R1421M_FR1_0_06Jun18_1625.h5,2046272,2046272,1000.0,1000.0,True,True,False
R1421M,catFR1,0,0,0,3.4,False,R1421M_catFR1_0_07Jun18_1752.h5,2050283,2050283,1000.0,1000.0,True,True,False
